LGDI_FormID	LGDI_EDID	ModIndex	StarSlot	OMOD_FormID	OMOD_EDID	OMOD_FULL	ModPool_Refs
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	3	First Star Slot	007A0D36	modcol_Legendary_Crafting_Armor4	Random Legendary Mod	modcol_Legendary_Crafting_Armor4 [OMOD:007A0D36] | mod_Legendary_Armor4_BattleLoaders [OMOD:00792A28] | mod_Legendary_Armor4_Bruiser [OMOD:00792A2A] | mod_Legendary_Armor4_LimitBreak [OMOD:00792A2D] | mod_Legendary_Armor4_Miasma [OMOD:00792A2E] | mod_Legendary_Armor4_Sawbones [OMOD:00792984] | mod_Legendary_Armor4_Ranger [OMOD:00792A34] | mod_Legendary_Armor4_Runner [OMOD:00792A36] | mod_Legendary_Armor4_Tanky [OMOD:00792A39]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	4	First Star Slot	007904F0	modcol_Legendary_Crafting_PowerArmor1	Random Legendary Mod	modcol_Legendary_Crafting_PowerArmor1 [OMOD:007904F0] | mod_Legendary_PowerArmor1_Chameleon [OMOD:00606268] | mod_Legendary_PowerArmor1_CloakOnMelee [OMOD:00606269] | mod_Legendary_PowerArmor1_HealthRegen [OMOD:0060625D] | mod_Legendary_PowerArmor1_LessDMGAnimals [OMOD:00606274] | mod_Legendary_PowerArmor1_LessDMGBugs [OMOD:00606266] | mod_Legendary_PowerArmor1_LessDMGGhouls [OMOD:0060625E] | mod_Legendary_PowerArmor1_LessDMGPlayers [OMOD:00606259] | mod_Legendary_PowerArmor1_LessDMGRobots [OMOD:00606275] | mod_Legendary_PowerArmor1_LessDmgScorched [OMOD:0060626D] | mod_Legendary_PowerArmor1_LessDMGSuperMutants [OMOD:00606265] | mod_Legendary_PowerArmor1_LowHealthTriggersStimpak [OMOD:0060625F] | mod_Legendary_PowerArmor1_Overeater [OMOD:00606DE3] | mod_Legendary_PowerArmor1_ResistancesInverseHealth [OMOD:00606257] | mod_Legendary_PowerArmor1_ResistancesMutation [OMOD:00606253] | mod_Legendary_PowerArmor1_ResistancesNight [OMOD:0060625B] | mod_Legendary_PowerArmor1_ResistancesProportionalCaps [OMOD:0060893D] | mod_Legendary_PowerArmor1_ResistancesProportionalHealth [OMOD:00606276]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	5	First Star Slot	007904F1	modcol_Legendary_Crafting_PowerArmor2	Random Legendary Mod	modcol_Legendary_Crafting_PowerArmor2 [OMOD:007904F1] | mod_Legendary_PowerArmor2_APRegen [OMOD:0060626E] | mod_Legendary_PowerArmor2_CryoResistance [OMOD:00606B70] | mod_Legendary_PowerArmor2_DiseaseResistance [OMOD:0060626A] | mod_Legendary_PowerArmor2_Fireproof [OMOD:00606B3A] | mod_Legendary_PowerArmor2_Glutton [OMOD:006069A7] | mod_Legendary_PowerArmor2_PoisonResistance [OMOD:00606267] | mod_Legendary_PowerArmor2_RadResistance [OMOD:00606264] | mod_Legendary_PowerArmor2_ReduceExplosionDamage [OMOD:00609E50] | mod_Legendary_PowerArmor2_StatAgility [OMOD:00606263] | mod_Legendary_PowerArmor2_StatCharisma [OMOD:00606261] | mod_Legendary_PowerArmor2_StatEndurance [OMOD:00606260] | mod_Legendary_PowerArmor2_StatIntelligence [OMOD:00606256] | mod_Legendary_PowerArmor2_StatLuck [OMOD:00606255] | mod_Legendary_PowerArmor2_StatPerception [OMOD:00606258] | mod_Legendary_PowerArmor2_StatStrength [OMOD:00606254]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	6	First Star Slot	007904F2	modcol_Legendary_Crafting_PowerArmor3	Random Legendary Mod	modcol_Legendary_Crafting_PowerArmor3 [OMOD:007904F2] | mod_Legendary_PowerArmor3_Burning [OMOD:00608376] | mod_Legendary_PowerArmor3_Durability [OMOD:0060625A] | mod_Legendary_PowerArmor3_Electrified [OMOD:00608374] | mod_Legendary_PowerArmor3_Frozen [OMOD:00608377] | mod_Legendary_PowerArmor3_IncreaseHealing [OMOD:00609C45] | mod_Legendary_PowerArmor3_Defenders [OMOD:00606252] | mod_Legendary_PowerArmor3_LessDamageSprinting [OMOD:0060625C] | mod_Legendary_PowerArmor3_LessDamageStandStill [OMOD:00606277] | mod_Legendary_PowerArmor3_LockPick [OMOD:00606273] | mod_Legendary_PowerArmor3_RadsRegen [OMOD:00606B6E] | mod_Legendary_PowerArmor3_Toxic [OMOD:00608375] | mod_Legendary_PowerArmor3_WeightAmmo [OMOD:00606270] | mod_Legendary_PowerArmor3_WeightFoodDrinkChems [OMOD:0060626F] | mod_Legendary_PowerArmor3_WeightJunk [OMOD:0060626C] | mod_Legendary_PowerArmor3_WeightWeapons [OMOD:0060626B]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	7	First Star Slot	007A0D34	modcol_Legendary_Crafting_PowerArmor4	Random Legendary Mod	modcol_Legendary_Crafting_PowerArmor4 [OMOD:007A0D34] | mod_Legendary_PowerArmor4_Aegis [OMOD:007ACE4F] | mod_Legendary_PowerArmor4_BattleLoaders [OMOD:007A74C2] | mod_Legendary_PowerArmor4_Bruiser [OMOD:007A74CD] | mod_Legendary_PowerArmor4_ChooChoo [OMOD:00792A2B] | mod_Legendary_PowerArmor4_LimitBreak [OMOD:007A74C6] | mod_Legendary_PowerArmor4_Miasma [OMOD:007A74C4] | mod_Legendary_PowerArmor4_Sawbones [OMOD:007A74D0] | mod_Legendary_PowerArmor4_Propelling [OMOD:00792A29] | mod_Legendary_PowerArmor4_RadioactivePowered [OMOD:00792A33] | mod_Legendary_PowerArmor4_Ranger [OMOD:007A74CE] | mod_Legendary_PowerArmor4_Reflective [OMOD:00792A35] | mod_Legendary_PowerArmor4_Rejuvenators [OMOD:007ACD6E] | mod_Legendary_PowerArmor4_Runner [OMOD:007A74CB] | mod_Legendary_PowerArmor4_Scanners [OMOD:00792A3A] | mod_Legendary_PowerArmor4_Stalwarts [OMOD:007ACEB2] | mod_Legendary_PowerArmor4_Tanky [OMOD:007A74C7]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	8	First Star Slot	007904EA	modcol_Legendary_Crafting_Weapon1	Random Legendary Mod	modcol_Legendary_Crafting_Weapon1 [OMOD:007904EA] | mod_Legendary_Weapon1_AntiArmor [OMOD:005281B4] | mod_Legendary_Weapon1_Medic [OMOD:0075EAC6] | mod_Legendary_Weapon1_DamageAddiction [OMOD:004F6AAB] | mod_Legendary_Weapon1_DamageFirstBlood [OMOD:004F6AA5] | mod_Legendary_Weapon1_DamageInverseHealth [OMOD:004F6AA0] | mod_Legendary_Weapon1_DamageNight [OMOD:004F6AAE] | mod_Legendary_Weapon1_DamageUnarmored [OMOD:004F6AA7] | mod_Legendary_Weapon1_DamageViaCaps [OMOD:00606B71] | mod_Legendary_Weapon1_DamageViaHealth [OMOD:00606B73] | mod_Legendary_Weapon1_DebuffDamage [OMOD:005281B8] | mod_Legendary_Weapon1_DmgConsecutiveHits [OMOD:004F577D] | mod_Legendary_Weapon1_DmgVsAnimals [OMOD:004F577A] | mod_Legendary_Weapon1_DmgVsBugs [OMOD:001F81EB] | mod_Legendary_Weapon1_DmgVsGhouls [OMOD:004F5779] | mod_Legendary_Weapon1_DmgVsPlayers [OMOD:004F5770] | mod_Legendary_Weapon1_DmgVsRobots [OMOD:004F577C] | mod_Legendary_Weapon1_DmgVsScorched [OMOD:004ED02B] | mod_Legendary_Weapon1_DmgVsSupermutants [OMOD:004F577B] | mod_Legendary_Weapon1_DmgWithMutation [OMOD:005299F5] | mod_Legendary_Weapon1_Execute [OMOD:004F6AA1] | mod_Legendary_Weapon1_Gourmand [OMOD:006069F2] | mod_Legendary_Weapon1_Guns_AccuracyNotInCombat [OMOD:004F6D77] | mod_Legendary_Weapon1_Guns_AmmoCapacity4x [OMOD:004F6AB1] | mod_Legendary_Weapon1_Guns_TwoShot [OMOD:004F6D76] | mod_Legendary_Weapon1_Vampire [OMOD:00527F84]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	9	First Star Slot	007904EB	modcol_Legendary_Crafting_Weapon2	Random Legendary Mod	modcol_Legendary_Crafting_Weapon2 [OMOD:007904EB] | mod_Legendary_Weapon2_APViaKill [OMOD:00606B72] | mod_Legendary_Weapon2_DmgCrits [OMOD:0052414B] | mod_Legendary_Weapon2_DmgLimbs [OMOD:004ED02C] | mod_Legendary_Weapon2_Guns_Bashing [OMOD:005299F9] | mod_Legendary_Weapon2_Guns_DmgSights [OMOD:0052414E] | mod_Legendary_Weapon2_Guns_ExplosiveBullets [OMOD:004F5771] | mod_Legendary_Weapon2_Guns_LastShot [OMOD:006069EC] | mod_Legendary_Weapon2_Guns_RoF [OMOD:0052414F] | mod_Legendary_Weapon2_Guns_VATSAccuracy [OMOD:00524153] | mod_Legendary_Weapon2_Melee_BlockReflects [OMOD:001A7C39] | mod_Legendary_Weapon2_Melee_DamagePowerAttack [OMOD:001A7BE2] | mod_Legendary_Weapon2_Melee_Steady [OMOD:00606C8D] | mod_Legendary_Weapon2_Melee_SwingSpeed [OMOD:001A7BDA]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	10	First Star Slot	007904EC	modcol_Legendary_Crafting_Weapon3	Random Legendary Mod	modcol_Legendary_Crafting_Weapon3 [OMOD:007904EC] | mod_Legendary_Weapon3_CritSpeed [OMOD:0052414C] | mod_Legendary_Weapon3_Durability [OMOD:0037F7D9] | mod_Legendary_Weapon3_Guns_CloakOnHit [OMOD:00609E4F] | mod_Legendary_Weapon3_Guns_MoveSpeedSights [OMOD:004ED02E] | mod_Legendary_Weapon3_Guns_ReloadSpeed [OMOD:00524150] | mod_Legendary_Weapon3_Guns_ResistReload [OMOD:004F5777] | mod_Legendary_Weapon3_Guns_ResistSights [OMOD:004F5772] | mod_Legendary_Weapon3_StatPerception [OMOD:005299FA] | mod_Legendary_Weapon3_Melee_LessDamageBlock [OMOD:005253FB] | mod_Legendary_Weapon3_Melee_Defenders [OMOD:001A7BD3] | mod_Legendary_Weapon3_StatEndurance [OMOD:005299FD] | mod_Legendary_Weapon3_StatStrength [OMOD:005299FC] | mod_Legendary_Weapon3_StatAgility [OMOD:005299FB] | mod_Legendary_Weapon3_VATSCostAP [OMOD:00524154] | mod_Legendary_Weapon3_Weight [OMOD:00524152] | mod_Legendary_Weapon3_StatCharisma [OMOD:0079AD67] | mod_Legendary_Weapon3_StatIntelligence [OMOD:0079AD68] | mod_Legendary_Weapon3_StatLuck [OMOD:0079AD69]
00843ED6	DEL_RD01_LegendaryItems_RaidsWeeklyReward_AllItems_Rank4	11	First Star Slot	007A0D35	modcol_Legendary_Crafting_Weapon4	Random Legendary Mod	modcol_Legendary_Crafting_Weapon4 [OMOD:007A0D35] | mod_Legendary_Weapon4_Bully [OMOD:0079298C] | mod_Legendary_Weapon4_Conductors [OMOD:007ACB0B] | mod_Legendary_Weapon4_Encirclers [OMOD:007ACBF5] | mod_Legendary_Weapon4_Fracturers [OMOD:00792983] | mod_Legendary_Weapon4_Guns_Electricians [OMOD:0079297C] | mod_Legendary_Weapon4_Guns_PinPointers [OMOD:007ACA07] | mod_Legendary_Weapon4_Guns_Stabilizers [OMOD:007AC88D] | mod_Legendary_Weapon4_Melee_ComboBreaker [OMOD:00792982] | mod_Legendary_Weapon4_Melee_Fencers [OMOD:007ACBF4] | mod_Legendary_Weapon4_Icemens [OMOD:00792985] | mod_Legendary_Weapon4_Melee_Pounders [OMOD:007ACB3E] | mod_Legendary_Weapon4_Melee_Charged [OMOD:00885C6A] | mod_Legendary_Weapon4_Polished [OMOD:00792979] | mod_Legendary_Weapon4_Pyromaniac [OMOD:0079297F] | mod_Legendary_Weapon4_Vipers [OMOD:0079297A]
00853B61	BOUNTY_LegendaryItems_Rank1	0	First Star Slot	00853B5A	BOUNTY_modcol_Legendary_Crafting_Weapon1	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Weapon1 [OMOD:00853B5A] | mod_Legendary_Weapon1_Melee_Feral [OMOD:0083DA74] | mod_Legendary_Weapon1_Guns_Sniper [OMOD:0083DA73] | mod_Legendary_Weapon1_Adrenal [OMOD:0080F549] | mod_Legendary_Weapon1_Lucid [OMOD:0083DA71] | mod_Legendary_Weapon1_AntiArmor [OMOD:005281B4] | mod_Legendary_Weapon1_Medic [OMOD:0075EAC6] | mod_Legendary_Weapon1_DamageAddiction [OMOD:004F6AAB] | mod_Legendary_Weapon1_DamageFirstBlood [OMOD:004F6AA5] | mod_Legendary_Weapon1_DamageInverseHealth [OMOD:004F6AA0] | mod_Legendary_Weapon1_DamageNight [OMOD:004F6AAE] | mod_Legendary_Weapon1_DamageUnarmored [OMOD:004F6AA7] | mod_Legendary_Weapon1_DamageViaCaps [OMOD:00606B71] | mod_Legendary_Weapon1_DamageViaHealth [OMOD:00606B73] | mod_Legendary_Weapon1_DebuffDamage [OMOD:005281B8] | mod_Legendary_Weapon1_DmgConsecutiveHits [OMOD:004F577D] | mod_Legendary_Weapon1_DmgVsAnimals [OMOD:004F577A] | mod_Legendary_Weapon1_DmgVsBugs [OMOD:001F81EB] | mod_Legendary_Weapon1_DmgVsGhouls [OMOD:004F5779] | mod_Legendary_Weapon1_DmgVsPlayers [OMOD:004F5770] | mod_Legendary_Weapon1_DmgVsRobots [OMOD:004F577C] | mod_Legendary_Weapon1_DmgVsScorched [OMOD:004ED02B] | mod_Legendary_Weapon1_DmgVsSupermutants [OMOD:004F577B] | mod_Legendary_Weapon1_DmgWithMutation [OMOD:005299F5] | mod_Legendary_Weapon1_Execute [OMOD:004F6AA1] | mod_Legendary_Weapon1_Gourmand [OMOD:006069F2] | mod_Legendary_Weapon1_Guns_AccuracyNotInCombat [OMOD:004F6D77] | mod_Legendary_Weapon1_Guns_AmmoCapacity4x [OMOD:004F6AB1] | mod_Legendary_Weapon1_Guns_TwoShot [OMOD:004F6D76] | mod_Legendary_Weapon1_Vampire [OMOD:00527F84]
00853B61	BOUNTY_LegendaryItems_Rank1	1	First Star Slot	0083DA70	BOUNTY_modcol_Legendary_Crafting_Armor1	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Armor1 [OMOD:0083DA70] | mod_Legendary_Armor1_Lucid [OMOD:0083DA67] | mod_Legendary_Armor1_Adrenal [OMOD:0080F54D] | mod_Legendary_Armor1_AutoRevive [OMOD:00529A0F] | mod_Legendary_Armor1_Chameleon [OMOD:00524146] | mod_Legendary_Armor1_CloakOnMelee [OMOD:00524147] | mod_Legendary_Armor1_HealthRegen [OMOD:00529A09] | mod_Legendary_Armor1_LessDMGAnimals [OMOD:004F6D7D] | mod_Legendary_Armor1_LessDMGBugs [OMOD:004F6D7C] | mod_Legendary_Armor1_LessDMGGhouls [OMOD:004F6D7E] | mod_Legendary_Armor1_LessDMGPlayers [OMOD:004F6D78] | mod_Legendary_Armor1_LessDMGRobots [OMOD:004F6D7F] | mod_Legendary_Armor1_LessDmgScorched [OMOD:004EE548] | mod_Legendary_Armor1_LessDMGSuperMutants [OMOD:004F6D80] | mod_Legendary_Armor1_LowHealthIncreasesStats [OMOD:0052414A] | mod_Legendary_Armor1_LowHealthTriggersStimpak [OMOD:00521915] | mod_Legendary_Armor1_Overeater [OMOD:00606C84] | mod_Legendary_Armor1_ResistancesInverseHealth [OMOD:00521914] | mod_Legendary_Armor1_ResistancesMutation [OMOD:00529A0C] | mod_Legendary_Armor1_ResistancesNight [OMOD:00524143] | mod_Legendary_Armor1_ResistancesProportionalCaps [OMOD:0060893C] | mod_Legendary_Armor1_ResistancesProportionalHealth [OMOD:00529A05] | mod_Legendary_Armor1_Heavyweight [OMOD:00529A14]
00853B61	BOUNTY_LegendaryItems_Rank1	2	First Star Slot	00853B67	BOUNTY_modcol_Legendary_Crafting_PowerArmor1	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_PowerArmor1 [OMOD:00853B67] | mod_Legendary_PowerArmor1_Adrenal [OMOD:0080F54E] | mod_Legendary_PowerArmor1_Lucid [OMOD:0083E316] | mod_Legendary_PowerArmor1_Chameleon [OMOD:00606268] | mod_Legendary_PowerArmor1_CloakOnMelee [OMOD:00606269] | mod_Legendary_PowerArmor1_HealthRegen [OMOD:0060625D] | mod_Legendary_PowerArmor1_LessDMGAnimals [OMOD:00606274] | mod_Legendary_PowerArmor1_LessDMGBugs [OMOD:00606266] | mod_Legendary_PowerArmor1_LessDMGGhouls [OMOD:0060625E] | mod_Legendary_PowerArmor1_LessDMGPlayers [OMOD:00606259] | mod_Legendary_PowerArmor1_LessDMGRobots [OMOD:00606275] | mod_Legendary_PowerArmor1_LessDmgScorched [OMOD:0060626D] | mod_Legendary_PowerArmor1_LessDMGSuperMutants [OMOD:00606265] | mod_Legendary_PowerArmor1_LowHealthTriggersStimpak [OMOD:0060625F] | mod_Legendary_PowerArmor1_Overeater [OMOD:00606DE3] | mod_Legendary_PowerArmor1_ResistancesInverseHealth [OMOD:00606257] | mod_Legendary_PowerArmor1_ResistancesMutation [OMOD:00606253] | mod_Legendary_PowerArmor1_ResistancesNight [OMOD:0060625B] | mod_Legendary_PowerArmor1_ResistancesProportionalCaps [OMOD:0060893D] | mod_Legendary_PowerArmor1_ResistancesProportionalHealth [OMOD:00606276]
00853B62	BOUNTY_LegendaryItems_Rank3	0	First Star Slot	00853B5A	BOUNTY_modcol_Legendary_Crafting_Weapon1	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Weapon1 [OMOD:00853B5A] | mod_Legendary_Weapon1_Melee_Feral [OMOD:0083DA74] | mod_Legendary_Weapon1_Guns_Sniper [OMOD:0083DA73] | mod_Legendary_Weapon1_Adrenal [OMOD:0080F549] | mod_Legendary_Weapon1_Lucid [OMOD:0083DA71] | mod_Legendary_Weapon1_AntiArmor [OMOD:005281B4] | mod_Legendary_Weapon1_Medic [OMOD:0075EAC6] | mod_Legendary_Weapon1_DamageAddiction [OMOD:004F6AAB] | mod_Legendary_Weapon1_DamageFirstBlood [OMOD:004F6AA5] | mod_Legendary_Weapon1_DamageInverseHealth [OMOD:004F6AA0] | mod_Legendary_Weapon1_DamageNight [OMOD:004F6AAE] | mod_Legendary_Weapon1_DamageUnarmored [OMOD:004F6AA7] | mod_Legendary_Weapon1_DamageViaCaps [OMOD:00606B71] | mod_Legendary_Weapon1_DamageViaHealth [OMOD:00606B73] | mod_Legendary_Weapon1_DebuffDamage [OMOD:005281B8] | mod_Legendary_Weapon1_DmgConsecutiveHits [OMOD:004F577D] | mod_Legendary_Weapon1_DmgVsAnimals [OMOD:004F577A] | mod_Legendary_Weapon1_DmgVsBugs [OMOD:001F81EB] | mod_Legendary_Weapon1_DmgVsGhouls [OMOD:004F5779] | mod_Legendary_Weapon1_DmgVsPlayers [OMOD:004F5770] | mod_Legendary_Weapon1_DmgVsRobots [OMOD:004F577C] | mod_Legendary_Weapon1_DmgVsScorched [OMOD:004ED02B] | mod_Legendary_Weapon1_DmgVsSupermutants [OMOD:004F577B] | mod_Legendary_Weapon1_DmgWithMutation [OMOD:005299F5] | mod_Legendary_Weapon1_Execute [OMOD:004F6AA1] | mod_Legendary_Weapon1_Gourmand [OMOD:006069F2] | mod_Legendary_Weapon1_Guns_AccuracyNotInCombat [OMOD:004F6D77] | mod_Legendary_Weapon1_Guns_AmmoCapacity4x [OMOD:004F6AB1] | mod_Legendary_Weapon1_Guns_TwoShot [OMOD:004F6D76] | mod_Legendary_Weapon1_Vampire [OMOD:00527F84]
00853B62	BOUNTY_LegendaryItems_Rank3	1	First Star Slot	00853B5B	BOUNTY_modcol_Legendary_Crafting_Weapon2	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Weapon2 [OMOD:00853B5B] | mod_Legendary_Weapon2_Melee_PickPocket [OMOD:0083DA6F] | mod_Legendary_Weapon2_APViaKill [OMOD:00606B72] | mod_Legendary_Weapon2_DmgCrits [OMOD:0052414B] | mod_Legendary_Weapon2_DmgLimbs [OMOD:004ED02C] | mod_Legendary_Weapon2_Guns_Bashing [OMOD:005299F9] | mod_Legendary_Weapon2_Guns_DmgSights [OMOD:0052414E] | mod_Legendary_Weapon2_Guns_ExplosiveBullets [OMOD:004F5771] | mod_Legendary_Weapon2_Guns_LastShot [OMOD:006069EC] | mod_Legendary_Weapon2_Guns_RoF [OMOD:0052414F] | mod_Legendary_Weapon2_Guns_VATSAccuracy [OMOD:00524153] | mod_Legendary_Weapon2_Melee_BlockReflects [OMOD:001A7C39] | mod_Legendary_Weapon2_Melee_DamagePowerAttack [OMOD:001A7BE2] | mod_Legendary_Weapon2_Melee_Steady [OMOD:00606C8D] | mod_Legendary_Weapon2_Melee_SwingSpeed [OMOD:001A7BDA]
00853B62	BOUNTY_LegendaryItems_Rank3	2	First Star Slot	00853B5C	BOUNTY_modcol_Legendary_Crafting_Weapon3	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Weapon3 [OMOD:00853B5C] | mod_Legendary_Weapon3_Glowing [OMOD:0083DA6A] | mod_Legendary_Weapon3_Melee_Barbarian [OMOD:0083DA6B] | mod_Legendary_Weapon3_CritSpeed [OMOD:0052414C] | mod_Legendary_Weapon3_Durability [OMOD:0037F7D9] | mod_Legendary_Weapon3_Guns_CloakOnHit [OMOD:00609E4F] | mod_Legendary_Weapon3_Guns_MoveSpeedSights [OMOD:004ED02E] | mod_Legendary_Weapon3_Guns_ReloadSpeed [OMOD:00524150] | mod_Legendary_Weapon3_Guns_ResistReload [OMOD:004F5777] | mod_Legendary_Weapon3_Guns_ResistSights [OMOD:004F5772] | mod_Legendary_Weapon3_StatPerception [OMOD:005299FA] | mod_Legendary_Weapon3_Melee_LessDamageBlock [OMOD:005253FB] | mod_Legendary_Weapon3_Melee_Defenders [OMOD:001A7BD3] | mod_Legendary_Weapon3_StatEndurance [OMOD:005299FD] | mod_Legendary_Weapon3_StatStrength [OMOD:005299FC] | mod_Legendary_Weapon3_StatAgility [OMOD:005299FB] | mod_Legendary_Weapon3_VATSCostAP [OMOD:00524154] | mod_Legendary_Weapon3_Weight [OMOD:00524152] | mod_Legendary_Weapon3_StatCharisma [OMOD:0079AD67] | mod_Legendary_Weapon3_StatIntelligence [OMOD:0079AD68] | mod_Legendary_Weapon3_StatLuck [OMOD:0079AD69]
00853B62	BOUNTY_LegendaryItems_Rank3	3	First Star Slot	0083DA70	BOUNTY_modcol_Legendary_Crafting_Armor1	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Armor1 [OMOD:0083DA70] | mod_Legendary_Armor1_Lucid [OMOD:0083DA67] | mod_Legendary_Armor1_Adrenal [OMOD:0080F54D] | mod_Legendary_Armor1_AutoRevive [OMOD:00529A0F] | mod_Legendary_Armor1_Chameleon [OMOD:00524146] | mod_Legendary_Armor1_CloakOnMelee [OMOD:00524147] | mod_Legendary_Armor1_HealthRegen [OMOD:00529A09] | mod_Legendary_Armor1_LessDMGAnimals [OMOD:004F6D7D] | mod_Legendary_Armor1_LessDMGBugs [OMOD:004F6D7C] | mod_Legendary_Armor1_LessDMGGhouls [OMOD:004F6D7E] | mod_Legendary_Armor1_LessDMGPlayers [OMOD:004F6D78] | mod_Legendary_Armor1_LessDMGRobots [OMOD:004F6D7F] | mod_Legendary_Armor1_LessDmgScorched [OMOD:004EE548] | mod_Legendary_Armor1_LessDMGSuperMutants [OMOD:004F6D80] | mod_Legendary_Armor1_LowHealthIncreasesStats [OMOD:0052414A] | mod_Legendary_Armor1_LowHealthTriggersStimpak [OMOD:00521915] | mod_Legendary_Armor1_Overeater [OMOD:00606C84] | mod_Legendary_Armor1_ResistancesInverseHealth [OMOD:00521914] | mod_Legendary_Armor1_ResistancesMutation [OMOD:00529A0C] | mod_Legendary_Armor1_ResistancesNight [OMOD:00524143] | mod_Legendary_Armor1_ResistancesProportionalCaps [OMOD:0060893C] | mod_Legendary_Armor1_ResistancesProportionalHealth [OMOD:00529A05] | mod_Legendary_Armor1_Heavyweight [OMOD:00529A14]
00853B62	BOUNTY_LegendaryItems_Rank3	4	First Star Slot	0083DA6C	BOUNTY_modcol_Legendary_Crafting_Armor2	Bounty Legendary Mods	BOUNTY_modcol_Legendary_Crafting_Armor2 [OMOD:0083DA6C] | mod_Legendary_Armor2_Elementalist [OMOD:00849312] | mod_Legendary_Armor2_Fierce [OMOD:00849315] | mod_Legendary_Armor2_PainKiller [OMOD:00850F7D] | mod_Legendary_Armor2_Rushing [OMOD:00850F7C] | mod_Legendary_Armor2_APRegen [OMOD:00527F75] | mod_Legendary_Armor2_CryoResistance [OMOD:00606B6F] | mod_Legendary_Armor2_DiseaseResistance [OMOD:00527F72] | mod_Legendary_Armor2_Fireproof [OMOD:00606B39] | mod_Legendary_Armor2_Glutton [OMOD:006069A6] | mod_Legendary_Armor2_PoisonResistance [OMOD:00527F6E] | mod_Legendary_Armor2_RadResistance [OMOD:00527F6F] | mod_Legendary_Armor2_ReduceExplosionDamage [OMOD:00609E4E] | mod_Legendary_Armor2_StatAgility [OMOD:004F6D85] | mod_Legendary_Armor2_StatCharisma [OMOD:004F6D83] | mod_Legendary_Armor2_StatEndurance [OMOD:004F6D82] | mod_Legendary_Armor2_StatIntelligence [OMOD:004F6D84] | mod_Legendary_Armor2_StatLuck [OMOD:004F6D86] | mod_Legendary_Armor2_StatPerception [OMOD:004F6D81] | mod_Legendary_Armor2_StatStrength [OMOD:004EE54E]
